dataset,missing_type,missing_rate,pred_len,method,predictor,impute,mse_mean,mse_std,mae_mean,mae_std,impute_mse_mean,n_seeds
ETTm1,mixed,0.1,96,saits,iTransformer,none,0.504894473514826,0.15212214861355547,0.46621125400501134,0.06971197999874042,0.8946758158514202,6
ETTm1,mixed,0.1,96,simple,iTransformer,linear,0.45475147161700713,0.014877916090965943,0.4360537455970575,0.006721858407172919,0.7989916353447214,6
ETTm1,mixed,0.1,192,coifnet,iTransformer,none,0.49305880203894414,0.03351486425574743,0.45824894000296496,0.01367090617062561,1.109386662572888,6
ETTm1,mixed,0.1,192,crib,iTransformer,none,0.5073745968846503,0.014122649567185544,0.4666258553927829,0.007185022413116035,1.1104698450050192,6
ETTm1,mixed,0.1,192,misstsm,iTransformer,none,0.6407457084076604,0.03578772152152096,0.5754663667779112,0.021106197422820945,1.1104698450050192,6
ETTm1,mixed,0.1,192,saits,iTransformer,none,0.7504739061416231,0.3870131190559322,0.5640259681773017,0.15961722522857558,1.8137068477680032,6
ETTm1,mixed,0.1,192,simple,iTransformer,linear,0.4836651170599154,0.017249069086909062,0.4542582172308658,0.004547210192809276,0.8004447400962755,6
ETTm1,mixed,0.1,336,coifnet,iTransformer,none,0.5282316528477198,0.033319848011187224,0.47985708302489477,0.019040791844199514,1.1214767132985257,6
ETTm1,mixed,0.1,336,crib,iTransformer,none,0.5261878618840897,0.019743155220935678,0.48247811148053327,0.00829000899266363,1.1098803679103948,6
ETTm1,mixed,0.1,336,misstsm,iTransformer,none,0.6978233245743883,0.044352015242573053,0.6091867244256056,0.027589483187040586,1.1098803679103948,6
ETTm1,mixed,0.1,336,saits,iTransformer,none,6576378.658272088,16108770.800508725,228.6103746752539,558.8093894773682,1310082220.742017,6
ETTm1,mixed,0.1,336,simple,iTransformer,linear,0.522220784423071,0.017027747621615245,0.4761831133789463,0.006510417140039241,0.8001143219702432,6
ETTm1,mixed,0.1,720,coifnet,iTransformer,none,0.593106163382085,0.03228178239148444,0.5198024438972167,0.010661372849166538,1.1661193359156792,6
ETTm1,mixed,0.1,720,crib,iTransformer,none,0.5857123112791105,0.010892752320637177,0.5151268138534673,0.004831122904570064,1.1095790488721484,6
ETTm1,mixed,0.1,720,misstsm,iTransformer,none,0.802491098371026,0.030879497238126392,0.6669047338758078,0.02105396166688122,1.1095790488721484,6
ETTm1,mixed,0.1,720,saits,iTransformer,none,6323.004321195548,14628.376176749296,9.860010767337684,14.951271028660651,33123.84475636185,6
ETTm1,mixed,0.1,720,simple,iTransformer,linear,0.5610245225150156,0.022148101327640668,0.5009964967448708,0.009448160727096092,0.7993198534211592,6
ETTm1,mixed,0.3,96,coifnet,iTransformer,none,0.4560885265758661,0.02781314333596127,0.43786233760726273,0.01490557756475239,1.1513019402680564,6
ETTm1,mixed,0.3,96,crib,iTransformer,none,0.466753200029779,0.020019311366739016,0.4460048892639745,0.01090642405733224,1.1071362088484802,6
ETTm1,mixed,0.3,96,misstsm,iTransformer,none,0.6294179506209712,0.015073669209635274,0.5617505069838921,0.012639890026710315,1.1071362088484802,6
ETTm1,mixed,0.3,96,saits,iTransformer,none,2.373263424875026,4.543401306908935,0.7890507481404243,0.7554859687234189,3.838851899818988,6
ETTm1,mixed,0.3,96,simple,iTransformer,linear,0.4577344930239897,0.013915653562860685,0.4399826042952979,0.004097281219530216,0.5938616988650318,6
ETTm1,mixed,0.3,192,coifnet,iTransformer,none,0.5037476417175629,0.041723651552688285,0.4646003136693717,0.017772770095810315,1.0842282401887393,6
ETTm1,mixed,0.3,192,crib,iTransformer,none,0.5033275231490592,0.018451008685439415,0.46487921998542703,0.007570136929524147,1.109051409481511,6
ETTm1,mixed,0.3,192,misstsm,iTransformer,none,0.6747378191365132,0.04916442468240667,0.5969829270966102,0.027529993232876436,1.109051409481511,6
ETTm1,mixed,0.3,192,saits,iTransformer,none,0.523174222323625,0.11243138245700439,0.48793794365635534,0.048939157949806765,0.755101182668727,6
ETTm1,mixed,0.3,192,simple,iTransformer,linear,0.4930389151847432,0.019570495330485594,0.45868927590551406,0.006735924223172395,0.5949712388194321,6
ETTm1,mixed,0.3,336,coifnet,iTransformer,none,0.5268985363751796,0.03240314324423253,0.4797877659724484,0.014869489116217155,1.0750435267168335,6
ETTm1,mixed,0.3,336,crib,iTransformer,none,0.5359906045890676,0.007865590769428053,0.4869101692535646,0.0036869325263501488,1.1087551508516833,6
ETTm1,mixed,0.3,336,misstsm,iTransformer,none,0.7306191378175511,0.052256059916005564,0.6278336383567767,0.029628653617175416,1.1087551508516833,6
ETTm1,mixed,0.3,336,saits,iTransformer,none,38.567264564586914,93.18785497532156,1.415015338305975,2.265658721427478,272.33260765005207,6
ETTm1,mixed,0.3,336,simple,iTransformer,linear,0.5260895559034943,0.027752989624456333,0.479618731633577,0.0108744824271742,0.5950878683651387,6
ETTm1,mixed,0.3,720,coifnet,iTransformer,none,0.5816154784671804,0.02292199490292937,0.5151700677428169,0.010170925589051989,1.1418390256094535,6
ETTm1,mixed,0.3,720,crib,iTransformer,none,0.5629353814922218,0.024448659385442377,0.5037447924055193,0.011307086706314627,1.1097468269889272,6
ETTm1,mixed,0.3,720,misstsm,iTransformer,none,0.7789925321496513,0.02685566434943841,0.6574335728692916,0.018214541741825945,1.1097468269889275,6
ETTm1,mixed,0.3,720,saits,iTransformer,none,23.460199407459438,55.978248891232,1.2204955936019017,1.653707230655408,81.1895758726253,6
ETTm1,mixed,0.3,720,simple,iTransformer,linear,0.5664489671440326,0.030000254577863303,0.5038264857520772,0.014052335033384352,0.5954897372758606,6
ETTm1,none,0.0,96,baseline,DLinear,none,0.3446880183921601,0.0009583370801111553,0.3726153696652836,0.0018412901293442994,0.0,3
ETTm1,none,0.0,96,baseline,PatchTST,none,0.320485704030915,0.0006499166544998531,0.3594111038732494,0.0021825674272980436,0.0,3
ETTm1,none,0.0,96,baseline,iTransformer,none,0.3437999197642878,0.005462434946004854,0.3741943093345254,0.004596277980443255,0.0,3
ETTm1,none,0.0,336,baseline,DLinear,none,0.41797005781703195,0.0010295536238033919,0.42167225810565245,0.0016467990190387055,0.0,3
ETTm1,none,0.0,336,baseline,PatchTST,none,0.39239136615998166,0.0019211289543637675,0.4071608945982696,0.0006150370786895966,0.0,3
ETTm1,none,0.0,336,baseline,iTransformer,none,0.4314507656384466,0.009218273189273079,0.42409003116640065,0.004085229820505022,0.0,3
ETTm1,variable_channel,0.1,96,coifnet,iTransformer,none,0.4382584452131297,0.01794890838134945,0.4288881551175983,0.011258643528474842,1.1004835587083468,6
ETTm1,variable_channel,0.1,96,crib,iTransformer,none,0.4632084773573277,0.01598878153119278,0.4433734793527382,0.006941889788824907,1.1003524463677563,6
ETTm1,variable_channel,0.1,96,misstsm,iTransformer,none,0.5843123218832357,0.0304785176493469,0.5367879500448226,0.01565436277122229,1.1003524463677563,6
ETTm1,variable_channel,0.1,96,saits,iTransformer,none,5356730186202.202,11443532982180.92,185857.5779596564,321577.4178326314,38371217618216.414,6
ETTm1,variable_channel,0.1,96,simple,iTransformer,linear,0.4402058722486381,0.011578235342149927,0.42992491930092797,0.004170229835058424,1.100352446367756,6
ETTm1,variable_channel,0.1,192,coifnet,iTransformer,none,0.48211213450009766,0.031596174886685854,0.45408737710313046,0.013357122105637916,1.102959060981573,6
ETTm1,variable_channel,0.1,192,crib,iTransformer,none,0.5046178151021695,0.010481109614209656,0.4662715273976105,0.004481717345532681,1.102746501393167,6
ETTm1,variable_channel,0.1,192,misstsm,iTransformer,none,0.6444376232525879,0.0338778074912523,0.5789668458652654,0.025507355656365686,1.102746501393167,6
ETTm1,variable_channel,0.1,192,saits,iTransformer,none,57841328.066204034,92441662.84435838,932.2146361114297,932.9826498728833,419220118.329871,6
ETTm1,variable_channel,0.1,192,simple,iTransformer,linear,0.480465071000985,0.016926802258493193,0.4518261024912616,0.00510366860803119,1.1027465013931672,6
ETTm1,variable_channel,0.1,336,coifnet,iTransformer,none,0.5146533926558946,0.017896106334846517,0.47010795774162834,0.007524360012113145,1.1013510276274396,6
ETTm1,variable_channel,0.1,336,crib,iTransformer,none,0.542217770668704,0.010380606808383198,0.48847809701185446,0.006359611093734232,1.1012004475296209,6
ETTm1,variable_channel,0.1,336,misstsm,iTransformer,none,0.7083203153875969,0.06068896679832734,0.6138433458694597,0.03691393465972218,1.1012004475296209,6
ETTm1,variable_channel,0.1,336,saits,iTransformer,none,6306724151.52338,13813222224.610577,9872.295593590496,19073.379405738502,44798762688.31438,6
ETTm1,variable_channel,0.1,336,simple,iTransformer,linear,0.5160945329167345,0.01006191628319002,0.4736106448655973,0.0038531194691348563,1.1012004475296209,6
ETTm1,variable_channel,0.1,720,coifnet,iTransformer,none,0.5772475960026353,0.02940098132396382,0.5111874434490525,0.009902493736803354,1.1017358869004241,6
ETTm1,variable_channel,0.1,720,crib,iTransformer,none,0.5936480319136122,0.009388980123171716,0.5157870881238057,0.008047270048559707,1.1015784921839042,6
ETTm1,variable_channel,0.1,720,misstsm,iTransformer,none,0.8000404117424003,0.05196825377727141,0.6677919077519313,0.03035804373498108,1.1015784921839042,6
ETTm1,variable_channel,0.1,720,saits,iTransformer,none,253010169151.6677,606798871004.6599,56339.393541391364,121119.21061693085,1818814154507.7598,6
ETTm1,variable_channel,0.1,720,simple,iTransformer,linear,0.555746855781545,0.0166971258453503,0.49798274926851144,0.00836442658367064,1.1015784921839042,6
ETTm1,variable_channel,0.3,96,coifnet,iTransformer,none,0.5463348559590694,0.015066677787081052,0.4872790436184728,0.008020017727722652,1.1105437504080071,6
ETTm1,variable_channel,0.3,96,crib,iTransformer,none,0.5504300815497412,0.008815749327034038,0.4900820384392505,0.004832936059691549,1.1103729155322741,6
ETTm1,variable_channel,0.3,96,misstsm,iTransformer,none,0.6775863107480244,0.0367929249780665,0.5865101287210187,0.022392479408608293,1.1103729155322741,6
ETTm1,variable_channel,0.3,96,saits,iTransformer,none,2972222862439.9355,7280362331718.638,229498.9553077616,558936.2894444994,10508317285193.287,6
ETTm1,variable_channel,0.3,96,simple,iTransformer,linear,0.5495143392775548,0.007989891461210387,0.48909352240294623,0.002655229775327005,1.1103729155322741,6
ETTm1,variable_channel,0.3,192,coifnet,iTransformer,none,0.5846452932790245,0.024290603976559747,0.5083113077109548,0.010556712848953768,1.1121953166575167,6
ETTm1,variable_channel,0.3,192,crib,iTransformer,none,0.578495898598076,0.012052781774924214,0.5062259363820155,0.005465021320145908,1.112005747671662,6
ETTm1,variable_channel,0.3,192,misstsm,iTransformer,none,0.7615003601037964,0.06462937965111266,0.6418948494730727,0.03628901877869642,1.112005747671662,6
ETTm1,variable_channel,0.3,192,saits,iTransformer,none,11474620415.254591,27042083949.297478,26652.647537150693,53012.99135013553,95402374901.96031,6
ETTm1,variable_channel,0.3,192,simple,iTransformer,linear,0.5768946776771657,0.011283785473953143,0.5050214431046788,0.0027582284248902724,1.112005747671662,6
ETTm1,variable_channel,0.3,336,coifnet,iTransformer,none,0.6103076060861682,0.016882364511296544,0.5223877288069175,0.007811462981478089,1.1110100492610784,6
ETTm1,variable_channel,0.3,336,crib,iTransformer,none,0.6091280486718355,0.0035046070493672484,0.5256200217291204,0.002307901594691141,1.1107953979465968,6
ETTm1,variable_channel,0.3,336,misstsm,iTransformer,none,0.8007837916393958,0.0453048946066297,0.6583099066669372,0.02644842613283889,1.110795397946597,6
ETTm1,variable_channel,0.3,336,saits,iTransformer,none,11879968653458.062,18376133533460.31,725064.9215694326,1072389.0138861109,153126308287822.9,6
ETTm1,variable_channel,0.3,336,simple,iTransformer,linear,0.610065833560544,0.012530526767625916,0.5246516647077392,0.004512525414541159,1.110795397946597,6
ETTm1,variable_channel,0.3,720,coifnet,iTransformer,none,0.653133573824361,0.018813103519236863,0.5533668305981813,0.008645890892235452,1.1112742081739333,6
ETTm1,variable_channel,0.3,720,crib,iTransformer,none,0.6449120760265664,0.017349212469502374,0.5478576968394102,0.0060565247922399765,1.111022961870688,6
ETTm1,variable_channel,0.3,720,misstsm,iTransformer,none,0.908381001521006,0.05842148241379613,0.7221508732483063,0.030224023377905272,1.111022961870688,6
ETTm1,variable_channel,0.3,720,saits,iTransformer,none,4615947579110125.0,1.1306709084926178e+16,13091881.722244719,32055896.736045375,1.6474017045153938e+16,6
ETTm1,variable_channel,0.3,720,simple,iTransformer,linear,0.643900836547488,0.016049112422456477,0.5458201322386899,0.0070312034670842,1.1110229618706882,6
Electricity,continuous_segment,0.1,96,coifnet,iTransformer,none,0.1740896353897883,0.0009606995266319665,0.27815494813593605,0.002150279402823252,1.514624928960523,3
Electricity,continuous_segment,0.1,96,crib,iTransformer,none,0.16939085813101148,0.003692101037803322,0.2736356549244236,0.0032546025287521966,1.003976987804969,6
Electricity,continuous_segment,0.1,96,misstsm,iTransformer,none,0.1818788631155709,0.007004142780472214,0.2925904561424169,0.006020453042775361,1.003976987804969,6
Electricity,continuous_segment,0.1,96,saits,DLinear,none,0.1938135919398042,0.0003119073198073533,0.280491940368107,0.0009330647996081217,0.3571781609456129,3
Electricity,continuous_segment,0.1,96,saits,PatchTST,none,0.1674502648181988,0.005909924821489261,0.2595355395201475,0.005591772909995029,0.3230359235484172,3
Electricity,continuous_segment,0.1,96,saits,iTransformer,none,0.1566711923136464,0.0005675731987364756,0.2516975963002643,0.0013953149022430252,0.2876005595799039,3
Electricity,continuous_segment,0.1,96,simple,DLinear,linear,0.22203911259038842,0.0002037974600353616,0.30509172332770557,0.00010685088935127819,1.3195488059699907,3
Electricity,continuous_segment,0.1,96,simple,PatchTST,linear,0.16624767819832745,0.0006043675566450225,0.2565571931891038,0.00039254872765170386,1.3195488059699907,3
Electricity,continuous_segment,0.1,96,simple,iTransformer,linear,0.16484911189095589,0.0009069849760841968,0.2578989799142184,0.001348606418752664,1.3195488059699907,6
Electricity,continuous_segment,0.1,336,coifnet,iTransformer,none,0.20499835837944688,0.003183150006809844,0.30545610001119283,0.0038649695451663715,1.4866592435728396,3
Electricity,continuous_segment,0.1,336,crib,iTransformer,none,0.2121751823151727,0.011593240813555224,0.3112221362263188,0.007636406533652023,0.9920126004306481,3
Electricity,continuous_segment,0.1,336,misstsm,iTransformer,none,0.2216936612708281,0.011377737023832907,0.327991693738139,0.009193575957698992,0.9920126004306481,3
Electricity,continuous_segment,0.1,336,saits,DLinear,none,0.20886212303064067,0.0005202820478030374,0.2998278041821792,0.0008681030967999363,0.3000580523379576,3
Electricity,continuous_segment,0.1,336,saits,PatchTST,none,0.19866454168195435,0.0030961766486606052,0.2889306139908885,0.0024931477554007136,0.2650191778662756,3
Electricity,continuous_segment,0.1,336,saits,iTransformer,none,0.1812567613612137,0.002316167872912156,0.27628829900051083,0.002791752939562248,0.2686910993993528,3
Electricity,continuous_segment,0.1,336,simple,DLinear,linear,0.24256661899453869,0.00015990597499158276,0.3311780242811528,0.00046596049880081415,1.3147250718833645,3
Electricity,continuous_segment,0.1,336,simple,PatchTST,linear,0.19627085295640345,0.002160195554884991,0.2848550432485348,0.0016431516004908999,1.3147250718833645,3
Electricity,continuous_segment,0.1,336,simple,iTransformer,linear,0.19746333669966107,0.0018852575456870468,0.28909196999453535,0.0020721987346581233,1.3147250718833645,3
Electricity,continuous_segment,0.3,96,coifnet,iTransformer,none,0.19244599756091096,0.0013146790043668396,0.2944792997959344,0.0011852259922335783,1.5639457702175292,3
Electricity,continuous_segment,0.3,96,crib,iTransformer,none,0.186350584999145,0.0011091181580511643,0.288155096022208,0.0015133190103058449,1.0032030147980446,6
Electricity,continuous_segment,0.3,96,misstsm,iTransformer,none,0.19403361263647978,0.0045686520471814145,0.3026058177210948,0.002061027793243027,1.0032030147980446,9
Electricity,continuous_segment,0.3,96,saits,DLinear,none,0.1879966457723287,0.0011928809843260908,0.28212873080985545,0.001585123683604496,0.37785667457870337,3
Electricity,continuous_segment,0.3,96,saits,PatchTST,none,158262.5263537492,263088.5363676336,98.87253603973079,121.2966043585364,6862984717.768813,3
Electricity,continuous_segment,0.3,96,saits,iTransformer,none,0.16299079681287218,0.001153368735333875,0.26253702501951975,0.00164401650757403,0.3104975324574228,3
Electricity,continuous_segment,0.3,96,simple,DLinear,linear,0.27099206282872396,0.00024591880149069616,0.352499632210618,0.0004165662574838427,1.2826000082978093,3
Electricity,continuous_segment,0.3,96,simple,PatchTST,linear,0.19137642292982224,0.0010304849187636087,0.2773370872612238,0.0012854631703686542,1.2826000082978093,3
Electricity,continuous_segment,0.3,96,simple,iTransformer,linear,0.18600630035754764,0.0005235692584007824,0.27598528535617844,0.00044053897064369165,1.2826000082978093,6
Electricity,continuous_segment,0.3,336,coifnet,iTransformer,none,0.21982220788502368,0.0012807023741338865,0.31854934052341594,0.0005738407519522022,1.5950456823566175,3
Electricity,continuous_segment,0.3,336,crib,iTransformer,none,0.21950900426422917,0.0029605415054371515,0.31796546176244295,0.002475525076196991,0.9915193466668878,3
Electricity,continuous_segment,0.3,336,misstsm,iTransformer,none,0.24173822197134395,0.003027724581815021,0.346017275488221,0.0038562675632623994,0.9915193466668878,3
Electricity,continuous_segment,0.3,336,saits,DLinear,none,0.2104217695952768,0.0004136198100459729,0.3058162459129652,0.0006813401152166646,0.3182791313487278,3
Electricity,continuous_segment,0.3,336,saits,PatchTST,none,0.20498992778816014,0.010734364102081114,0.2995941210693149,0.008034621223638948,0.35322012679557996,3
Electricity,continuous_segment,0.3,336,saits,iTransformer,none,0.1878455847544096,0.0018300218654030988,0.2870682547068404,0.0023240151310363385,0.2920074847411354,3
Electricity,continuous_segment,0.3,336,simple,DLinear,linear,0.2935236352487343,0.0006606413878057787,0.37662451287082427,0.0015218761614649858,1.2773527107463944,3
Electricity,continuous_segment,0.3,336,simple,PatchTST,linear,0.21793354597169745,0.00046039834349667955,0.30249941515975776,0.0003437177279683718,1.2773527107463944,3
Electricity,continuous_segment,0.3,336,simple,iTransformer,linear,0.21995347201537882,0.0005520015731793157,0.30753694349386623,0.00024518793844659497,1.2773527107463944,3
Electricity,mixed,0.3,96,misstsm,iTransformer,none,0.20764326940051325,0.00045189867135904133,0.31054592286376875,0.001115916449358211,1.004178695652256,3
Electricity,none,0.0,96,baseline,DLinear,none,0.19514890512599692,0.00018904757120480418,0.2772937617404378,0.00048751767687194725,0.0,3
Electricity,none,0.0,96,baseline,PatchTST,none,0.15613228139181487,0.00015766748748916032,0.24720490414837423,0.0005761214968614828,0.0,3
Electricity,none,0.0,96,baseline,iTransformer,none,0.15583874211681403,0.0009299230745958517,0.24910927344872777,0.0012247212331921327,0.0,3
Electricity,none,0.0,336,baseline,DLinear,none,0.20806455126667478,0.0003733490104101758,0.2977166675874485,0.00030762356836050295,0.0,3
Electricity,none,0.0,336,baseline,PatchTST,none,0.18372418928691558,0.0010987523714848808,0.2743685073083458,0.0007245340934963783,0.0,3
Electricity,none,0.0,336,baseline,iTransformer,none,0.18622997834422608,0.003207366193081605,0.27842708121422916,0.0033808600938228985,0.0,3
Electricity,random_point,0.1,96,coifnet,iTransformer,none,0.17548947981515783,0.0025773740201827542,0.27962677147025317,0.0030677094743937487,1.520923618331785,3
Electricity,random_point,0.1,96,crib,iTransformer,none,0.1681193875371314,0.0006200595446157076,0.27296664571617507,0.0003833728674445257,1.0037092219536616,6
Electricity,random_point,0.1,96,misstsm,iTransformer,none,0.1794232627236684,0.0008329096281775355,0.28961658831542786,0.0016839585672895731,1.0037092219536614,6
Electricity,random_point,0.1,96,saits,DLinear,none,0.18756097520169082,0.0005324177619427029,0.28211857824815906,0.0011496435549391045,0.46282713375247825,3
Electricity,random_point,0.1,96,saits,PatchTST,none,0.15784364879904206,0.000687177185147962,0.2532059756427201,0.0009790354146416455,0.38626199720767335,3
Electricity,random_point,0.1,96,saits,iTransformer,none,0.15192811911001983,0.00034712912511233136,0.24999636768887146,9.194739405278681e-05,0.36189159383336067,3
Electricity,random_point,0.1,96,simple,DLinear,linear,0.1990976478813402,0.000178898165375321,0.2818813029892729,0.0005324444020498737,0.09659608250773344,3
Electricity,random_point,0.1,96,simple,PatchTST,linear,0.15880638386740098,0.0005216682965679676,0.2507902792858067,9.425349859452741e-05,0.09659608250773344,3
Electricity,random_point,0.1,96,simple,iTransformer,linear,0.15791271392871975,0.001362044200131679,0.2520640941521681,0.001640226323614105,0.09659608250773344,6
Electricity,random_point,0.1,336,coifnet,iTransformer,none,0.20411694837789174,0.004305746372474707,0.306610780561997,0.005960606408259738,1.5748984089691949,3
Electricity,random_point,0.1,336,crib,iTransformer,none,0.2017161678892053,0.006508143751128392,0.3049936767489345,0.0047671323355053955,0.992337984601955,3
Electricity,random_point,0.1,336,misstsm,iTransformer,none,0.2122080925957662,0.0072492391065690715,0.3198064739943986,0.006600046312161266,0.992337984601955,3
Electricity,random_point,0.1,336,saits,DLinear,none,0.20962778420742192,0.002044629617689715,0.30419210677588554,0.001448956865397692,0.31482655453138364,3
Electricity,random_point,0.1,336,saits,PatchTST,none,0.18405815613188348,0.0006430028210912508,0.280094086143969,0.0006000341939069628,0.3336608084618711,3
Electricity,random_point,0.1,336,saits,iTransformer,none,0.18068775291267378,0.002092928926704382,0.27911906674333903,0.0016289818955699115,0.3250371804217042,3
Electricity,random_point,0.1,336,simple,DLinear,linear,0.21105616004450398,0.00043467787062396193,0.3011183048341458,0.0002749291682370539,0.09636951479011102,3
Electricity,random_point,0.1,336,simple,PatchTST,linear,0.18552896413692768,0.0006096557616873784,0.27700728042934947,0.00018542865078040617,0.09636951479011102,3
Electricity,random_point,0.1,336,simple,iTransformer,linear,0.1873141907764928,0.003156190165676996,0.28040187493219687,0.0032981100886920107,0.09636951479011102,3
Electricity,random_point,0.3,96,coifnet,iTransformer,none,0.17659741635092166,0.0038528983678586507,0.2821883451138056,0.004272017783955708,1.5353452718209455,3
Electricity,random_point,0.3,96,crib,iTransformer,none,0.1714271036980729,0.0015810746567640856,0.2777477867579769,0.0015019634597649171,1.0036564181446375,6
Electricity,random_point,0.3,96,misstsm,iTransformer,none,0.1774955488590954,0.000518064933379906,0.2886603802190689,0.0013831534195114104,1.0036564181446375,9
Electricity,random_point,0.3,96,saits,DLinear,none,0.18513625014651922,0.0009343743707154462,0.2854654862029992,0.00022121115473661582,0.41871417096319313,3
Electricity,random_point,0.3,96,saits,PatchTST,none,0.16805370018087074,0.008646828789934993,0.26938384210330485,0.00997658826624346,0.4598777414667907,3
Electricity,random_point,0.3,96,saits,iTransformer,none,0.16079672151485203,0.0021925587275809246,0.26487600553436413,0.0020380520608208417,0.31925841722401654,3
Electricity,random_point,0.3,96,simple,DLinear,linear,0.2079462755742315,0.00019018278495524358,0.2923003881102677,0.00045595976638897553,0.12608166510989902,3
Electricity,random_point,0.3,96,simple,PatchTST,linear,0.1660075118161657,0.000758130614600269,0.2602660744415238,0.00016857297506722152,0.12608166510989902,3
Electricity,random_point,0.3,96,simple,iTransformer,linear,0.1635786530648683,0.00024300542180794428,0.2602831685660724,0.0002487337545736593,0.12608166510989902,6
Electricity,random_point,0.3,336,coifnet,iTransformer,none,0.2092369736857976,0.005759694622441446,0.3115703038406037,0.006438338902122061,1.4895443998906763,3
Electricity,random_point,0.3,336,crib,iTransformer,none,0.21524989341223288,0.0006088463925692454,0.31575664113527796,0.0021308350057773606,0.9923505665976741,3
Electricity,random_point,0.3,336,misstsm,iTransformer,none,0.22336294676678306,0.014115241909823944,0.3312224460449797,0.012067736829529583,0.9923505665976741,3
Electricity,random_point,0.3,336,saits,DLinear,none,0.2046373393569326,0.0018136701491646052,0.30581284885549725,0.001669458861195828,0.33462474906842155,3
Electricity,random_point,0.3,336,saits,PatchTST,none,0.18662055701221023,0.002538222368899541,0.2887159136810933,0.003901581029295479,0.2997306996568212,3
Electricity,random_point,0.3,336,saits,iTransformer,none,0.18449265133761142,0.004531895654680541,0.2894029068887157,0.005466761988950068,0.3002443086446908,3
Electricity,random_point,0.3,336,simple,DLinear,linear,0.21841800000749675,0.0005362090787588294,0.3093294329882297,0.0011018725670365551,0.12557979723805704,3
Electricity,random_point,0.3,336,simple,PatchTST,linear,0.190749095423555,0.0005783994918231457,0.28467737490410944,0.000253210788374933,0.12557979723805707,3
Electricity,random_point,0.3,336,simple,iTransformer,linear,0.19017320566091556,0.0009144614461700868,0.2861954206285115,0.0017110582582009028,0.12557979723805707,3
Electricity,variable_channel,0.3,96,misstsm,iTransformer,none,0.23436487149395532,0.0034321873155897394,0.33573525619925193,0.0016646540188331818,1.0031929727862186,3
ExchangeRate,mixed,0.1,96,coifnet,iTransformer,none,0.5076994875564557,0.024334546984759113,0.40699673044994084,0.030016828501030483,2.281423799330822,6
ExchangeRate,mixed,0.1,96,crib,iTransformer,none,0.5144241202469176,0.014992353704792565,0.41190924241524957,0.01991982199253518,3.609762171904246,6
ExchangeRate,mixed,0.1,96,misstsm,iTransformer,none,0.816540554723936,0.13529949643225364,0.6845436974076295,0.08429462252946034,3.609762171904246,6
ExchangeRate,mixed,0.1,96,saits,iTransformer,none,293.52613184648504,611.9001289785001,3.3409651272305836,4.910077270970249,7833.665890893909,6
ExchangeRate,mixed,0.1,96,simple,iTransformer,linear,0.4971350796436996,0.010992256291990056,0.3902255934610796,0.008687291034548413,2.2563485985391596,6
ExchangeRate,mixed,0.1,192,coifnet,iTransformer,none,0.6239504195959212,0.058078303130124166,0.5073494470143415,0.04355846182847432,2.3856373498717467,6
ExchangeRate,mixed,0.1,192,crib,iTransformer,none,0.627175443861858,0.04525557882817255,0.5115552845010796,0.0361765150012012,3.74571375554824,6
ExchangeRate,mixed,0.1,192,misstsm,iTransformer,none,1.1378605982146588,0.29387443750584696,0.8100750673726859,0.12884758156840662,3.7457137555482394,6
ExchangeRate,mixed,0.1,192,saits,iTransformer,none,3248490.768040883,7957059.216891121,322.88357110943906,787.0585642627183,46487855.28688408,6
ExchangeRate,mixed,0.1,192,simple,iTransformer,linear,0.5850439000440888,0.013373355422675218,0.4803914340384992,0.010078413007342807,2.3422517054770364,6
ExchangeRate,mixed,0.1,336,coifnet,iTransformer,none,0.7770002893767916,0.04511419336252422,0.6139572717853494,0.03294088038751347,2.5489744686328613,6
ExchangeRate,mixed,0.1,336,crib,iTransformer,none,0.9111500288452113,0.14709914436165342,0.661703979378348,0.062208197271582465,4.009223966985135,6
ExchangeRate,mixed,0.1,336,misstsm,iTransformer,none,1.357250343571912,0.09719995207468121,0.9047856414103294,0.056689455584285973,4.009223966985136,6
ExchangeRate,mixed,0.1,336,saits,iTransformer,none,78.98724085508702,191.42621880743246,1.9929153980972532,3.3783793565462847,608.8522058497141,6
ExchangeRate,mixed,0.1,336,simple,iTransformer,linear,0.7288213899812183,0.026216902296611763,0.5818770198940156,0.01715014920298526,2.505249875488582,6
ExchangeRate,mixed,0.1,720,coifnet,iTransformer,none,1.553533883492152,0.2458105267205893,0.9329682381947834,0.06445924797756504,3.065886990229289,6
ExchangeRate,mixed,0.1,720,crib,iTransformer,none,2.012084908882777,0.6112368843711692,1.0210443556308748,0.14559137429790256,4.821113425890605,6
ExchangeRate,mixed,0.1,720,misstsm,iTransformer,none,1.9790339700380961,0.4102614438909998,1.1255380694071453,0.1245323556377875,4.821113425890605,6
ExchangeRate,mixed,0.1,720,saits,iTransformer,none,1.229248607158661,0.22137496765952824,0.8359848606586456,0.0681801640542901,4.814101844628652,6
ExchangeRate,mixed,0.1,720,simple,iTransformer,linear,1.1920137504736583,0.048271319792720375,0.8158230141798656,0.021122759577449062,2.9917465488115944,6
ExchangeRate,mixed,0.3,96,coifnet,iTransformer,none,0.49713374294814994,0.019830483723059865,0.4023446443487196,0.024633881428578246,1.4195037850279935,6
ExchangeRate,mixed,0.3,96,crib,iTransformer,none,0.5044649752059233,0.02708402491231926,0.4068578447072247,0.02239147846633525,3.5724898469582036,6
